result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,precursor_annotation,candidate_rank,match_score,total_score,ms2_abundance,variable_carbon_number,curve_unsaturation,normalized_rt_min,mean_ms2_rt_min,merged_ms2_spectrum_count,ms1_feature_id,ms2_scan_id
MR001677,0-5,Cer(m18:2/x:y),Cer(m18:2/16:1),Cer(m34:3),1,0.75,75.0,1.0,16.0,1.0,6.545,11.6025816666666,10,F000368,scanId=684575; scanId=689838; scanId=693492; scanId=696638; scanId=700293; scanId=703444; scanId=692707; scanId=695863; scanId=698986; scanId=705793
MR001736,0-5,Cer(m18:3/x:y),Cer(m18:3/16:0),Cer(m34:3),1,0.75,75.0,1.0,16.0,0.0,6.545000000000001,11.518788888889,6,F000368,scanId=684575; scanId=689838; scanId=693492; scanId=696638; scanId=689562; scanId=692707
MR001325,0-5,Cer(m16:1/x:y),Cer(m16:1/18:2),Cer(m34:3),2,0.75,60.0,0.06,18.0,2.0,6.545,11.5799733333332,5,F000368,scanId=689838; scanId=696638; scanId=692707; scanId=695863; scanId=698986
MR001437,0-5,Cer(m17:1/x:y),Cer(m17:1/17:2),Cer(m34:3),2,0.5,45.0,0.15,17.0,2.0,6.545,11.623608333333,2,F000368,scanId=695863; scanId=698986
MR001601,0-5,Cer(m18:1/x:y),Cer(m18:1/16:2),Cer(m34:3),2,0.5,45.0,0.08,16.0,2.0,6.545,11.723933333333,1,F000368,scanId=703444
MR001500,0-5,Cer(m17:2/x:y),Cer(m17:2/17:1),Cer(m34:3),3,0.75,60.0,0.1,17.0,1.0,6.545,11.558066666667,1,F000368,scanId=693492
MR001826,0-5,Cer(m19:1/x:y),Cer(m19:1/15:2),Cer(m34:3),3,0.5,40.0,0.36,15.0,2.0,6.545,11.40945,1,F000368,scanId=684575
MR003301,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/16:1),GlcCer(m34:3),1,0.83,74.7,0.28,16.0,1.0,6.544999999999999,11.551888888889,3,F000369,scanId=689804; scanId=692957; scanId=696603
MR003337,0-5,GlcCer(m18:3/x:y),GlcCer(m18:3/16:0),GlcCer(m34:3),1,0.67,67.0,1.0,16.0,0.0,6.545,11.499025,4,F000369,scanId=689804; scanId=692957; scanId=687194; scanId=689843
MR003194,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/17:1),GlcCer(m34:3),2,0.5,45.0,0.24,17.0,1.0,6.545,11.522875,2,F000369,scanId=689804; scanId=692957
MR6_0000148,0-5,GlcCer(d18:0/x:y),GlcCer(d18:0/14:0),GlcCer(d32:0),1,0.38,38.0,1.0,14.0,0.0,6.571999999999999,11.5964,1,F000372,scanId=695792
MR003249,0-5,GlcCer(m18:1/x:y),GlcCer(m18:1/20:2),GlcCer(m38:3),1,0.67,60.3,0.27,20.0,2.0,6.606,11.595083333333,1,F000376,scanId=695713
MR003340,0-5,GlcCer(m18:3/x:y),GlcCer(m18:3/20:0),GlcCer(m38:3),1,0.67,67.0,1.0,20.0,0.0,6.606,11.7015125,4,F000376,scanId=698865; scanId=702022; scanId=705173; scanId=702335
MR003304,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/20:1),GlcCer(m38:3),2,0.67,60.3,0.54,20.0,1.0,6.606,11.6802266666666,5,F000376,scanId=695713; scanId=698865; scanId=702022; scanId=705173; scanId=702335
MR003162,0-5,GlcCer(m17:1/x:y),GlcCer(m17:1/21:2),GlcCer(m38:3),3,0.5,40.0,0.22,21.0,2.0,6.606,11.595083333333,1,F000376,scanId=695713
MR003403,0-5,GlcCer(m20:1/x:y),GlcCer(m20:1/18:2),GlcCer(m38:3),3,0.5,40.0,0.38,18.0,2.0,6.606,11.700233333333,1,F000376,scanId=702022
MR003422,0-5,GlcCer(m20:3/x:y),GlcCer(m20:3/18:0),GlcCer(m38:3),3,0.67,53.6,0.34,18.0,0.0,6.605999999999999,11.701938888889002,3,F000376,scanId=698865; scanId=705173; scanId=702335
MR005653,0-5,So(dx:y),So(d30:1),So(d30:1),1,0.67,67.0,1.0,30.0,1.0,6.617000000000001,11.658,1,F000377,scanId=699488
MR003924,0-5,LacCer(d15:3/x:y),LacCer(d15:3/21:1),LacCer(d36:4),1,0.5,50.0,1.0,21.0,1.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000166,0-5,LacCer(d20:4/x:y),LacCer(d20:4/16:0),LacCer(d36:4),1,0.4,40.0,1.0,16.0,0.0,6.628,11.65315,1,F000378,scanId=699197
MR6_0000156,0-5,LacCer(d14:0/x:y),LacCer(d14:0/22:4),LacCer(d36:4),2,0.4,36.0,0.98,22.0,4.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000157,0-5,LacCer(d14:1/x:y),LacCer(d14:1/22:3),LacCer(d36:4),2,0.4,36.0,0.98,22.0,3.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000158,0-5,LacCer(d14:2/x:y),LacCer(d14:2/22:2),LacCer(d36:4),2,0.4,36.0,0.98,22.0,2.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000159,0-5,LacCer(d14:3/x:y),LacCer(d14:3/22:1),LacCer(d36:4),2,0.4,36.0,0.98,22.0,1.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000160,0-5,LacCer(d14:4/x:y),LacCer(d14:4/22:0),LacCer(d36:4),2,0.4,36.0,0.98,22.0,0.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000161,0-5,LacCer(d15:0/x:y),LacCer(d15:0/21:4),LacCer(d36:4),2,0.4,36.0,0.98,21.0,4.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000162,0-5,LacCer(d15:1/x:y),LacCer(d15:1/21:3),LacCer(d36:4),2,0.4,36.0,0.98,21.0,3.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000163,0-5,LacCer(d15:2/x:y),LacCer(d15:2/21:2),LacCer(d36:4),2,0.4,36.0,0.98,21.0,2.0,6.628,11.654933333333,1,F000378,scanId=699304
MR6_0000165,0-5,LacCer(d15:4/x:y),LacCer(d15:4/21:0),LacCer(d36:4),2,0.4,36.0,0.98,21.0,0.0,6.628,11.654933333333,1,F000378,scanId=699304
MR004112,0-5,LacCer(m18:2/x:y),LacCer(m18:2/16:0),LacCer(m34:2),1,0.75,75.0,1.0,16.0,0.0,6.65,11.703530392156884,17,F000381,scanId=698016; scanId=701168; scanId=704321; scanId=707477; scanId=695146; scanId=698807; scanId=701964; scanId=705116; scanId=711389; scanId=696295; scanId=699949; scanId=703104; scanId=706227; scanId=709380; scanId=696319; scanId=699947; scanId=703112
MR6_0000171,0-5,LacCer(m15:1/x:y),LacCer(m15:1/19:1),LacCer(m34:2),2,0.38,34.2,0.41,19.0,1.0,6.65,11.72112916666675,4,F000381,scanId=707477; scanId=696295; scanId=703104; scanId=706227
MR004066,0-5,LacCer(m16:1/x:y),LacCer(m16:1/18:1),LacCer(m34:2),2,0.62,55.8,0.33,18.0,1.0,6.65,11.676675925926,9,F000381,scanId=698016; scanId=701168; scanId=698807; scanId=701964; scanId=696295; scanId=699949; scanId=703104; scanId=706227; scanId=699947
MR004084,0-5,LacCer(m17:1/x:y),LacCer(m17:1/17:1),LacCer(m34:2),2,0.62,55.8,0.48,17.0,1.0,6.650000000000001,11.675463888888917,12,F000381,scanId=698016; scanId=701168; scanId=704321; scanId=695146; scanId=698807; scanId=701964; scanId=705116; scanId=696295; scanId=703104; scanId=706227; scanId=696319; scanId=699947
MR004017,0-5,LacCer(m14:0/x:y),LacCer(m14:0/20:2),LacCer(m34:2),3,0.5,40.0,0.39,20.0,2.0,6.650000000000001,11.697788888889,3,F000381,scanId=696295; scanId=703104; scanId=706227
MR004023,0-5,LacCer(m14:1/x:y),LacCer(m14:1/20:1),LacCer(m34:2),3,0.5,40.0,0.39,20.0,1.0,6.650000000000001,11.697788888889,3,F000381,scanId=696295; scanId=703104; scanId=706227
MR004030,0-5,LacCer(m14:2/x:y),LacCer(m14:2/20:0),LacCer(m34:2),3,0.5,40.0,0.39,20.0,0.0,6.650000000000001,11.697788888889,3,F000381,scanId=696295; scanId=703104; scanId=706227
MR004039,0-5,LacCer(m15:0/x:y),LacCer(m15:0/19:2),LacCer(m34:2),3,0.5,40.0,0.39,19.0,2.0,6.650000000000001,11.697788888889,3,F000381,scanId=696295; scanId=703104; scanId=706227
MR004050,0-5,LacCer(m15:2/x:y),LacCer(m15:2/19:0),LacCer(m34:2),3,0.5,40.0,0.39,19.0,0.0,6.650000000000001,11.697788888889,3,F000381,scanId=696295; scanId=703104; scanId=706227
MR004058,0-5,LacCer(m16:0/x:y),LacCer(m16:0/18:2),LacCer(m34:2),3,0.5,40.0,0.39,18.0,2.0,6.650000000000001,11.697788888889,3,F000381,scanId=696295; scanId=703104; scanId=706227
MR004073,0-5,LacCer(m16:2/x:y),LacCer(m16:2/18:0),LacCer(m34:2),3,0.62,49.6,0.32,18.0,0.0,6.65,11.665683333333,1,F000381,scanId=699949
MR6_0000178,0-5,LacCer(m19:0/x:y),LacCer(m19:0/15:2),LacCer(m34:2),3,0.38,30.4,0.17,15.0,2.0,6.65,11.585633333333,1,F000381,scanId=695146
MR6_0000179,0-5,LacCer(m20:2/x:y),LacCer(m20:2/14:0),LacCer(m34:2),3,0.38,30.4,0.12,14.0,0.0,6.65,11.605183333333,1,F000381,scanId=696319
MR6_0000180,0-5,LacCer(m21:2/x:y),LacCer(m21:2/13:0),LacCer(m34:2),3,0.38,30.4,0.28,13.0,0.0,6.65,11.73855,1,F000381,scanId=704321
MR003184,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/16:0),GlcCer(m33:2),1,0.5,50.0,1.0,16.0,0.0,6.656000000000001,11.683488888888666,3,F000382,scanId=697867; scanId=701015; scanId=704170
MR003267,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/15:0),GlcCer(m33:2),2,0.5,45.0,0.92,15.0,0.0,6.656000000000001,11.68345,1,F000382,scanId=701015
MR003100,0-5,GlcCer(m16:1/x:y),GlcCer(m16:1/17:1),GlcCer(m33:2),3,0.5,40.0,0.74,17.0,1.0,6.656000000000001,11.68345,1,F000382,scanId=701015
MR003973,0-5,LacCer(d18:1/x:y),LacCer(d18:1/16:0),LacCer(d34:1),1,0.6,60.0,1.0,16.0,0.0,6.656000000000001,11.700133333333229,13,F000383,scanId=696118; scanId=699767; scanId=702919; scanId=706046; scanId=712352; scanId=696162; scanId=702959; scanId=697843; scanId=701003; scanId=704161; scanId=697754; scanId=701410; scanId=707714
MR6_0000188,0-5,LacCer(d16:0/x:y),LacCer(d16:0/18:1),LacCer(d34:1),2,0.4,36.0,0.57,18.0,1.0,6.656000000000001,11.6992166666665,2,F000383,scanId=702919; scanId=701003
MR003949,0-5,LacCer(d17:0/x:y),LacCer(d17:0/17:1),LacCer(d34:1),2,0.5,45.0,0.64,17.0,1.0,6.656000000000001,11.679499999999877,8,F000383,scanId=699767; scanId=702919; scanId=696162; scanId=702959; scanId=697843; scanId=701003; scanId=704161; scanId=701410
MR003968,0-5,LacCer(d18:0/x:y),LacCer(d18:0/16:1),LacCer(d34:1),2,0.5,45.0,0.56,16.0,1.0,6.656000000000001,11.67295,2,F000383,scanId=699767; scanId=701003
MR6_0000184,0-5,LacCer(d14:0/x:y),LacCer(d14:0/20:1),LacCer(d34:1),3,0.4,32.0,0.58,20.0,1.0,6.656000000000001,11.68325,1,F000383,scanId=701003
MR6_0000185,0-5,LacCer(d14:1/x:y),LacCer(d14:1/20:0),LacCer(d34:1),3,0.4,32.0,0.58,20.0,0.0,6.656000000000001,11.68325,1,F000383,scanId=701003
MR6_0000186,0-5,LacCer(d15:0/x:y),LacCer(d15:0/19:1),LacCer(d34:1),3,0.4,32.0,0.58,19.0,1.0,6.656000000000001,11.68325,1,F000383,scanId=701003
MR6_0000187,0-5,LacCer(d15:1/x:y),LacCer(d15:1/19:0),LacCer(d34:1),3,0.4,32.0,0.58,19.0,0.0,6.656000000000001,11.68325,1,F000383,scanId=701003
MR6_0000189,0-5,LacCer(d16:1/x:y),LacCer(d16:1/18:0),LacCer(d34:1),3,0.4,32.0,0.58,18.0,0.0,6.656000000000001,11.7095666666665,2,F000383,scanId=701003; scanId=704161
MR6_0000191,0-5,LacCer(d17:1/x:y),LacCer(d17:1/17:0),LacCer(d34:1),3,0.4,32.0,0.58,17.0,0.0,6.656000000000001,11.6866416666665,2,F000383,scanId=701003; scanId=701410
MR001316,0-5,Cer(m16:1/x:y),Cer(m16:1/18:1),Cer(m34:2),1,0.5,50.0,1.0,18.0,1.0,6.667,11.625675,4,F000386,scanId=693532; scanId=699807; scanId=703462; scanId=693393
MR001628,0-5,Cer(m18:2/x:y),Cer(m18:2/16:0),Cer(m34:2),1,0.75,75.0,1.0,16.0,0.0,6.667000000000001,11.674040476190289,7,F000386,scanId=693532; scanId=696685; scanId=699807; scanId=703462; scanId=706618; scanId=699700; scanId=703349
MR001399,0-5,Cer(m17:1/x:y),Cer(m17:1/17:1),Cer(m34:2),2,0.5,45.0,0.14,17.0,1.0,6.667,11.693775,2,F000386,scanId=699807; scanId=703462
MR001472,0-5,Cer(m17:2/x:y),Cer(m17:2/17:0),Cer(m34:2),2,0.5,50.0,1.0,17.0,0.0,6.667,11.558733333333,1,F000386,scanId=693532
MR001573,0-5,Cer(m18:1/x:y),Cer(m18:1/16:1),Cer(m34:2),2,0.5,45.0,0.01,16.0,1.0,6.667,11.661533333333,1,F000386,scanId=699700
MR6_0000201,0-5,LacCer(m20:1/x:y),LacCer(m20:1/20:2),LacCer(m40:3),1,0.38,38.0,1.0,20.0,2.0,6.7170000000000005,11.7787,1,F000390,scanId=706730
MR6_0000202,0-5,LacCer(m24:1/x:y),LacCer(m24:1/16:2),LacCer(m40:3),1,0.38,38.0,1.0,16.0,2.0,6.7170000000000005,11.674066666667,1,F000390,scanId=700452
MR6_0000199,0-5,LacCer(m16:1/x:y),LacCer(m16:1/24:2),LacCer(m40:3),2,0.38,34.2,0.86,24.0,2.0,6.7170000000000005,11.674066666667,1,F000390,scanId=700452
MR6_0000200,0-5,LacCer(m17:2/x:y),LacCer(m17:2/23:1),LacCer(m40:3),2,0.38,34.2,0.94,23.0,1.0,6.7170000000000005,11.7787,1,F000390,scanId=706730
MR6_0000203,0-5,LacCer(m28:1/x:y),LacCer(m28:1/12:2),LacCer(m40:3),3,0.38,30.4,0.8,12.0,2.0,6.7170000000000005,11.674066666667,1,F000390,scanId=700452
MR6_0000204,0-5,LacCer(m30:1/x:y),LacCer(m30:1/10:2),LacCer(m40:3),3,0.38,30.4,0.9,10.0,2.0,6.7170000000000005,11.7787,1,F000390,scanId=706730
MR6_0000205,0-5,GlcCer(t15:3/x:y)(OH),GlcCer(t15:3/20:1)(OH),GlcCer(t35:4)(OH)(OH),1,0.4,40.0,1.0,20.0,1.0,6.7780000000000005,11.769516666667,1,F000394,scanId=706179
MR6_0000206,0-5,GlcCer(t22:3/x:y)(OH),GlcCer(t22:3/13:1)(OH),GlcCer(t35:4)(OH)(OH),2,0.4,36.0,0.59,13.0,1.0,6.7780000000000005,11.769516666667,1,F000394,scanId=706179
MR003326,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/22:2),GlcCer(m40:4),1,0.5,50.0,1.0,22.0,2.0,6.834000000000001,11.822338095237855,7,F000400,scanId=707233; scanId=710386; scanId=713035; scanId=704117; scanId=707245; scanId=710398; scanId=713024
MR003360,0-5,GlcCer(m18:3/x:y),GlcCer(m18:3/22:1),GlcCer(m40:4),1,0.67,67.0,1.0,22.0,1.0,6.834000000000001,11.858578571428286,7,F000400,scanId=707233; scanId=710386; scanId=713035; scanId=719338; scanId=707245; scanId=710398; scanId=713024
MR003396,0-5,GlcCer(m20:0/x:y),GlcCer(m20:0/20:4),GlcCer(m40:4),2,0.5,45.0,0.73,20.0,4.0,6.834,11.988833333333,1,F000400,scanId=719338
MR003210,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/23:2),GlcCer(m40:4),3,0.5,40.0,0.3,23.0,2.0,6.834,11.836838888888666,3,F000400,scanId=710386; scanId=707245; scanId=713024
MR003220,0-5,GlcCer(m18:0/x:y),GlcCer(m18:0/22:4),GlcCer(m40:4),3,0.5,40.0,0.2,22.0,4.0,6.834,11.787083333333,1,F000400,scanId=707233
MR003426,0-5,GlcCer(m20:3/x:y),GlcCer(m20:3/20:1),GlcCer(m40:4),3,0.5,40.0,0.28,20.0,1.0,6.834,11.883783333333,1,F000400,scanId=713035
MR002470,0-5,GlcCer(d16:1/x:y),GlcCer(d16:1/18:1),GlcCer(d34:2),1,0.75,67.5,0.53,18.0,1.0,6.867000000000002,11.84748,5,F000401,scanId=707051; scanId=710204; scanId=713357; scanId=710275; scanId=713397
MR002665,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/16:1),GlcCer(d34:2),1,0.75,75.0,1.0,16.0,1.0,6.867000000000002,11.908486363636364,11,F000401,scanId=703925; scanId=707051; scanId=710204; scanId=713357; scanId=716519; scanId=719636; scanId=722788; scanId=710275; scanId=713397; scanId=719705; scanId=722832
MR002453,0-5,GlcCer(d16:0/x:y),GlcCer(d16:0/18:2),GlcCer(d34:2),2,0.5,40.0,0.39,18.0,2.0,6.867000000000001,11.967825,2,F000401,scanId=716519; scanId=719636
MR002528,0-5,GlcCer(d17:0/x:y),GlcCer(d17:0/17:2),GlcCer(d34:2),3,0.5,40.0,0.47,17.0,2.0,6.867000000000001,11.78405,1,F000401,scanId=707051
MR002861,0-5,GlcCer(d20:2/x:y),GlcCer(d20:2/14:0),GlcCer(d34:2),3,0.5,45.0,0.46,14.0,0.0,6.867000000000002,11.87904,5,F000401,scanId=710204; scanId=713357; scanId=716519; scanId=710275; scanId=713397
MR6_0000218,0-5,GlcCer(t18:1/x:y),GlcCer(t18:1/18:3),GlcCer(t36:4),1,0.4,40.0,1.0,18.0,3.0,6.878,11.902033333333,1,F000403,scanId=714130
MR6_0000219,0-5,GlcCer(t20:1/x:y),GlcCer(t20:1/16:3),GlcCer(t36:4),1,0.4,40.0,1.0,16.0,3.0,6.878,11.861125,2,F000403,scanId=711481; scanId=711870
MR6_0000223,0-5,GlcCer(t22:4/x:y),GlcCer(t22:4/14:0),GlcCer(t36:4),1,0.4,40.0,1.0,14.0,0.0,6.878,11.876738888889,3,F000403,scanId=711481; scanId=711870; scanId=714486
MR6_0000222,0-5,GlcCer(t21:2/x:y),GlcCer(t21:2/15:2),GlcCer(t36:4),2,0.4,36.0,0.96,15.0,2.0,6.878,11.8832,2,F000403,scanId=714130; scanId=711870
MR6_0000224,0-5,GlcCer(t24:1/x:y),GlcCer(t24:1/12:3),GlcCer(t36:4),2,0.4,36.0,0.93,12.0,3.0,6.878,11.907966666667,1,F000403,scanId=714486
MR6_0000220,0-5,GlcCer(t20:4/x:y),GlcCer(t20:4/16:0),GlcCer(t36:4),3,0.4,32.0,0.83,16.0,0.0,6.878,11.857883333333,1,F000403,scanId=711481
MR6_0000221,0-5,GlcCer(t21:1/x:y),GlcCer(t21:1/15:3),GlcCer(t36:4),3,0.4,32.0,0.83,15.0,3.0,6.878,11.902033333333,1,F000403,scanId=714130
MR6_0000225,0-5,CerP(d18:1/x:y)(2OH),CerP(d18:1/21:1)(2OH),CerP(d39:2)(2OH),1,0.44,44.0,1.0,21.0,1.0,6.884,11.862016666667,1,F000404,scanId=711729
MR6_0000226,0-5,CerP(d18:1/x:y)(2OH),CerP(d18:1/23:4)(2OH),CerP(d41:5)(2OH),1,0.44,44.0,1.0,23.0,4.0,6.884,12.0162041666665,4,F000405,scanId=720251; scanId=722905; scanId=717490; scanId=723275
MR6_0000227,0-5,CerP(d18:2/x:y)(2OH),CerP(d18:2/23:3)(2OH),CerP(d41:5)(2OH),1,0.44,44.0,1.0,23.0,3.0,6.884,12.048283333333,1,F000405,scanId=722905
MR6_0000228,0-5,GlcCer(t16:4/x:y)(OH),GlcCer(t16:4/28:1)(OH),GlcCer(t44:5)(OH),1,0.4,40.0,1.0,28.0,1.0,6.888999999999999,11.8815,1,F000407,scanId=712898
MR6_0000229,0-5,LacCer(d18:1/x:y),LacCer(d18:1/18:2),LacCer(d36:3),1,0.4,40.0,1.0,18.0,2.0,6.911,11.9333,1,F000411,scanId=716006
MR6_0000231,0-5,SM(d18:1/x:y),SM(d18:1/16:0),SM(d34:1),1,0.45,45.0,1.0,16.0,0.0,6.928000000000001,11.94919166666675,4,F000414,scanId=714881; scanId=720675; scanId=714576; scanId=717706
MR6_0000232,0-5,SM(d21:0/x:y),SM(d21:0/13:1),SM(d34:1),2,0.36,32.4,0.71,13.0,1.0,6.928000000000001,11.91455,1,F000414,scanId=714881
MR6_0000230,0-5,SM(d18:0/x:y),SM(d18:0/16:1),SM(d34:1),3,0.36,28.8,0.71,16.0,1.0,6.928000000000001,11.91455,1,F000414,scanId=714881
MR001529,0-5,Cer(m17:2/x:y),Cer(m17:2/19:3),Cer(m36:5),1,0.5,50.0,1.0,19.0,3.0,7.006,12.0019266666668,5,F000418,scanId=715750; scanId=722027; scanId=713400; scanId=719202; scanId=730239
MR001725,0-5,Cer(m18:2/x:y),Cer(m18:2/18:3),Cer(m36:5),1,0.75,75.0,1.0,18.0,3.0,7.006,11.976837500000126,8,F000418,scanId=712629; scanId=715750; scanId=718901; scanId=722027; scanId=724682; scanId=713400; scanId=719202; scanId=722355
MR001779,0-5,Cer(m18:3/x:y),Cer(m18:3/18:2),Cer(m36:5),1,0.75,75.0,1.0,18.0,2.0,7.006,12.024081481481556,9,F000418,scanId=712629; scanId=715750; scanId=718901; scanId=722027; scanId=724682; scanId=733124; scanId=713400; scanId=719202; scanId=733361
MR001788,0-5,Cer(m18:4/x:y),Cer(m18:4/18:1),Cer(m36:5),2,0.5,45.0,0.67,18.0,1.0,7.006,12.22255,1,F000418,scanId=733361
MR001949,0-5,Cer(m20:2/x:y),Cer(m20:2/16:3),Cer(m36:5),3,0.5,40.0,0.67,16.0,3.0,7.006,12.22255,1,F000418,scanId=733361
MR002072,0-5,Cer(m26:1/x:y),Cer(m26:1/10:4),Cer(m36:5),3,0.75,60.0,0.38,10.0,4.0,7.006,11.877016666667,1,F000418,scanId=712629
MR001317,0-5,Cer(m16:1/x:y),Cer(m16:1/18:1),Cer(m34:2),1,0.5,50.0,1.0,18.0,1.0,7.028,12.0231666666665,2,F000419,scanId=714040; scanId=728756
MR001473,0-5,Cer(m17:2/x:y),Cer(m17:2/17:0),Cer(m34:2),1,0.5,50.0,1.0,17.0,0.0,7.028,11.98445,5,F000419,scanId=714040; scanId=720344; scanId=723501; scanId=714029; scanId=723461
MR001629,0-5,Cer(m18:2/x:y),Cer(m18:2/16:0),Cer(m34:2),1,0.75,75.0,1.0,16.0,0.0,7.028,12.04773484848482,11,F000419,scanId=714040; scanId=717192; scanId=720344; scanId=723501; scanId=726155; scanId=728773; scanId=734548; scanId=717157; scanId=720309; scanId=723461; scanId=726113
MR001400,0-5,Cer(m17:1/x:y),Cer(m17:1/17:1),Cer(m34:2),2,0.5,45.0,0.15,17.0,1.0,7.028,12.0315958333335,4,F000419,scanId=720344; scanId=723501; scanId=720309; scanId=723461
MR001262,0-5,Cer(m14:1/x:y),Cer(m14:1/20:1),Cer(m34:2),3,0.5,40.0,0.03,20.0,1.0,7.028,12.005016666667,1,F000419,scanId=720309
MR003270,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/16:0),GlcCer(m34:2),1,1.0,100.0,1.0,16.0,0.0,7.028,12.066230303030364,11,F000420,scanId=714363; scanId=717525; scanId=720642; scanId=723794; scanId=726448; scanId=729096; scanId=731746; scanId=720711; scanId=723838; scanId=726494; scanId=729143
MR003101,0-5,GlcCer(m16:1/x:y),GlcCer(m16:1/18:1),GlcCer(m34:2),2,0.5,45.0,0.31,18.0,1.0,7.028,12.065114285714287,7,F000420,scanId=717525; scanId=720642; scanId=726448; scanId=731746; scanId=720711; scanId=723838; scanId=726494
MR003132,0-5,GlcCer(m17:1/x:y),GlcCer(m17:1/17:1),GlcCer(m34:2),2,0.83,74.7,0.2,17.0,1.0,7.028,12.05934166666675,8,F000420,scanId=717525; scanId=720642; scanId=723794; scanId=726448; scanId=729096; scanId=720711; scanId=723838; scanId=726494
MR003110,0-5,GlcCer(m16:2/x:y),GlcCer(m16:2/18:0),GlcCer(m34:2),3,0.67,53.6,0.15,18.0,0.0,7.028,12.0631,1,F000420,scanId=723794
MR003223,0-5,GlcCer(m18:1/x:y),GlcCer(m18:1/16:1),GlcCer(m34:2),3,0.5,40.0,0.13,16.0,1.0,7.028,12.17355,2,F000420,scanId=729096; scanId=731746
MR004157,0-5,"N,N-dimethylSo(d18:1/x:y)","N,N-dimethylSo(d18:1/12:2)","N,N-dimethylSo(d30:3)",1,0.67,67.0,1.0,12.0,2.0,7.039,12.062774999999998,4,F000422,scanId=721445; scanId=724604; scanId=727260; scanId=721789
MR004158,0-5,"N,N-dimethylSo(d16:1/x:y)","N,N-dimethylSo(d16:1/14:2)","N,N-dimethylSo(d30:3)",2,0.67,60.3,0.9,14.0,2.0,7.038999999999999,12.073805555555666,3,F000422,scanId=721445; scanId=724604; scanId=727260
MR004160,0-5,"N,N-dimethylSo(d15:0/x:y)","N,N-dimethylSo(d15:0/15:3)","N,N-dimethylSo(d30:3)",3,0.5,40.0,0.3,15.0,3.0,7.039,12.120866666667,1,F000422,scanId=727260
MR004159,0-5,"N,N-dimethylSo(d16:0/x:y)","N,N-dimethylSo(d16:0/14:3)","N,N-dimethylSo(d30:3)",3,0.5,40.0,0.07,14.0,3.0,7.039,12.050275,2,F000422,scanId=721445; scanId=724604
MR002177,0-5,DHCerP(d18:1/x:y),DHCerP(d18:1/22:0),DHCerP(d40:1),1,0.5,50.0,1.0,22.0,0.0,7.038999999999999,12.029244444444332,3,F000423,scanId=720758; scanId=723910; scanId=720620
MR002161,0-5,DHCerP(d18:0/x:y),DHCerP(d18:0/22:1),DHCerP(d40:1),2,0.5,45.0,0.18,22.0,1.0,7.039,12.0125,1,F000423,scanId=720758
MR002217,0-5,DHCerP(d18:2/x:y),DHCerP(d18:2/24:3),DHCerP(d42:5),1,0.5,50.0,1.0,24.0,3.0,7.045,12.1014800000001,10,F000425,scanId=721257; scanId=723911; scanId=729213; scanId=718496; scanId=721658; scanId=724280; scanId=726935; scanId=729084; scanId=731739; scanId=734395
MR002705,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/18:3),GlcCer(d36:4),1,0.88,79.2,0.95,18.0,3.0,7.045000000000001,12.064544444444584,12,F000425,scanId=718095; scanId=721257; scanId=723911; scanId=726562; scanId=729213; scanId=715338; scanId=718496; scanId=721658; scanId=724280; scanId=726935; scanId=729084; scanId=731739
MR002751,0-5,GlcCer(d18:2/x:y),GlcCer(d18:2/18:2),GlcCer(d36:4),1,0.88,88.0,1.0,18.0,2.0,7.045000000000001,12.091012500000083,12,F000425,scanId=718095; scanId=721257; scanId=723911; scanId=726562; scanId=729213; scanId=718496; scanId=721658; scanId=724280; scanId=726935; scanId=729084; scanId=731739; scanId=734395
MR002202,0-5,DHCerP(d18:1/x:y),DHCerP(d18:1/24:4),DHCerP(d42:5),2,0.5,45.0,0.95,24.0,4.0,7.045,12.059825,4,F000425,scanId=718095; scanId=726562; scanId=715338; scanId=734395
MR6_0000259,0-5,GlcCer(d20:2/x:y),GlcCer(d20:2/16:2),GlcCer(d36:4),3,0.38,30.4,0.35,16.0,2.0,7.045,11.922166666667,1,F000425,scanId=715338
MR000549,0-5,Cer(d18:1/x:y),Cer(d18:1/14:0),Cer(d32:1),1,0.5,50.0,1.0,14.0,0.0,7.055999999999999,12.085783333333,1,F000427,scanId=725155
